CALL  LAT     LON      ELEV(M) BEGIN    END
PTKR  +07.333 +134.483 +0032.2 20110101 20171126
PTKR  +07.330 +134.483 +0030.0 20100408 20101231
PTYA  +09.483 +138.083 +0013.4 19480902 20171126
PLFA  +03.850 -159.367 +0005.0 19430421 20150621
PLCH  +01.986 -157.350 +0001.5 19411103 20171126
AGGM  -08.328 +157.263 +0003.0 19431130 20171126
AGGH  -09.428 +160.055 +0008.5 19430316 20171126
ANAU  -00.500 +166.917 +0006.0 19510101 20091214
AGGL  -10.700 +165.800 +0024.0 19730101 20171126
NVSC  -13.850 +167.550 +0018.0 19481201 20171126
NVSG  -15.300 +167.967 +0051.0 20130730 20171126
NVSS  -15.501 +167.223 +0056.1 19730101 20171126
NVSL  -16.417 +167.800 +0026.0 19730101 20171126
NVVV  -17.699 +168.320 +0021.3 19850701 20171126
NVVV  -17.750 +168.300 +0018.0 19470831 19900112
NVVK  -19.500 +169.233 +0070.0 19990623 19990725
NVVW  -19.455 +169.224 +0005.8 19730101 20171126
NWWK  -20.546 +164.256 +0012.8 19430331 20171126
NWWV  -20.641 +166.573 +0007.0 19730101 20171126
NWWL  -20.775 +167.240 +0028.0 19730101 20171126
NWWR  -21.482 +168.038 +0043.0 19730101 20171126
NWWW  -22.015 +166.213 +0015.8 19421231 20171126
NWWM  -22.258 +166.473 +0003.0 20060710 20101001
NWWN  -22.267 +166.450 +0072.0 19450831 20171122
NWWU  -20.790 +165.259 +0003.0 20061010 20101001
NWWE  -22.589 +167.456 +0096.0 19730101 20171126
NGTU  +03.033 +172.783 +0001.0 19431207 20171126
NGTT  -00.883 +169.533 +0003.0 20040817 20171114
NGTA  +01.382 +173.147 +0002.7 19440227 20171126
NGBR  -01.350 +176.000 +0003.0 19730101 20171030
NGTR  -02.667 +176.833 +0007.0 19730101 20170821
NGFO  -05.667 +176.133 +0003.0 19431112 20171126
NGFU  -08.517 +179.217 +0002.0 19430720 20171126
NGFU  -08.517 +179.217 +0002.0 20000101 20071231
NFNR  -12.500 +177.050 +0026.0 19730101 20171125
NFNL  -16.467 +179.340 +0015.2 20020909 20171124
NFNS  -16.817 +179.350 +0004.0 20030514 20171112
NFNM  -16.683 -179.867 +0021.0 20020909 20171106
NFFN  -17.755 +177.443 +0018.0 19420413 20171126
NFNA  -18.043 +178.559 +0005.2 19730101 20171126
NFLB  -18.150 +178.450 +0006.0 19800403 20170621
NFNK  -18.233 -178.800 +0003.0 19730101 20171126
NFKD  -19.050 +178.167 +0033.0 19730101 20171123
PCIS  -02.767 -171.717 +0003.0 19420502 19790711
NLWW  -13.238 -176.199 +0024.1 19430809 20171126
NLWF  -14.317 -178.117 +0036.0 19730101 20171126
NSFA  -13.830 -172.008 +0017.7 19800701 20171126
NSAP  -13.800 -171.783 +0002.0 19730101 20171126
NSTU  -14.331 -170.714 +0003.7 19450801 20171126
NFTV  -18.585 -173.962 +0071.9 20040912 20171126
NFTL  -19.777 -174.341 +0009.4 19730101 20171126
NFTN  -21.133 -175.183 +0002.0 19430101 19800903
NFTF  -21.230 -175.150 +0038.1 20130101 20171111
NFTF  -21.241 -175.150 +0038.4 19800301 20171126
NCMH  -10.377 -161.002 +0001.8 19970401 20171002
NIUE  -19.080 -169.926 +0063.7 19730101 20171126
NCAI  -18.831 -159.764 +0004.3 19430801 20171126
NCRG  -21.203 -159.806 +0005.8 19730101 20171126
NTGP  -14.800 -138.817 +0002.0 19730101 19870610
NTTB  -16.444 -151.751 +0003.0 19430804 20170112
NTAA  -17.554 -149.607 +0001.5 19730101 20171126
NTTG  -14.954 -147.661 +0003.0 19801001 20110821
NTTO  -18.075 -140.946 +0003.0 19730101 20171126
NTGJ  -23.080 -134.890 +0002.1 20100427 20100427
NTTX  -21.817 -138.800 +0003.0 19741008 19980520
NTAT  -23.365 -149.524 +0002.1 19730101 20171126
AYWK  -03.584 +143.669 +0005.8 19970101 20171126
AYMD  -05.207 +145.789 +0006.1 19970101 20171122
AYMH  -05.827 +144.296 +1642.3 20010201 20070704
AYGA  -06.082 +145.392 +1610.0 20000206 20010312
AYMO  -02.062 +147.424 +0003.7 20040713 20171126
AYPY  -09.443 +147.220 +0044.5 19970101 20171126
AYNZ  -06.570 +146.726 +0072.8 19970101 20171121
NZKT  -35.067 +173.283 +0082.0 19490101 19860614
NZWP  -36.788 +174.630 +0030.5 19591231 20171122
NZAA  -37.008 +174.792 +0007.0 19651231 20171126
NZTG  -37.672 +176.196 +0004.0 19900601 20171126
NZRO  -38.109 +176.317 +0285.0 20020707 20020707
NZGS  -38.663 +177.978 +0004.6 19811101 20171126
NZOH  -40.206 +175.388 +0050.0 19490101 20171123
NZPP  -40.905 +174.989 +0006.7 19870901 19950531
NZWN  -41.300 +174.800 +0007.0 20150317 20171111
NZWN  -41.327 +174.805 +0012.5 19591231 20171126
NZNS  -41.300 +173.200 +0006.0 19801015 20171126
NZHT  -43.867 +169.000 +0004.0 19491002 19790706
NZCH  -43.489 +172.532 +0037.5 19530707 20171126
NZNV  -46.412 +168.313 +0001.5 19490101 19950531
NZCI  -43.810 -176.457 +0013.1 19490101 19940731
NZRN  -29.250 -177.933 +0049.5 19490101 19981109
YPDN  -12.415 +130.877 +0031.4 19410131 20171126
YPTN  -14.521 +132.378 +0135.0 19900904 20171126
YDGV  -12.283 +136.817 +0053.0 19851201 20171126
YGTE  -13.975 +136.460 +0016.2 20010915 20171126
YBWP  -12.679 +141.925 +0019.2 19590101 20171126
ABWP  -12.683 +141.933 +0019.0 19850531 19870309
YHID  -10.583 +142.283 +0005.0 19970101 20171126
YBRM  -17.945 +122.232 +0017.1 19390810 20171126
YPDB  -17.300 +123.617 +0008.0 19640101 20020423
YPKU  -15.778 +128.708 +0044.2 19900201 20171126
YDTC  -19.633 +134.183 +0377.0 19690724 20171126
YBCS  -16.886 +145.755 +0003.0 19421231 20171126
YBTL  -19.253 +146.765 +0005.5 19470101 20171126
YPLM  -22.236 +114.089 +0005.8 19750228 20171126
YPPD  -20.378 +118.626 +0010.1 19420718 20171126
YBAS  -23.807 +133.902 +0545.3 19421216 20171126
YBMA  -20.664 +139.489 +0341.7 19661130 20171126
YRMD  -20.702 +143.115 +0206.0 20010907 20171126
YBLR  -23.433 +144.283 +0192.0 19420801 20171126
YBPN  -20.495 +148.552 +0025.0 19890110 20171126
YBRK  -23.382 +150.475 +0010.4 19390331 20171126
YBGL  -23.850 +151.267 +0075.0 19571201 20171126
YRLL  -24.467 +148.633 +0220.0 20100728 20171126
YGEL  -28.796 +114.708 +0036.9 19410818 20171126
YPMR  -26.614 +118.537 +0519.0 19471231 20171126
YDYL  -25.200 +130.983 +0492.0 19711231 20130906
YBCV  -26.413 +146.263 +0305.7 19420630 20171126
YKRY  -26.567 +151.833 +0434.0 19561231 20171126
YBOK  -27.411 +151.735 +0406.9 19730430 20171126
YBAM  -10.951 +142.459 +0010.4 19430228 20171126
YBMC  -26.600 +153.100 +0004.0 19941001 20171126
YBAF  -27.570 +153.008 +0019.2 19430519 20171126
YBBN  -27.417 +153.067 +0006.0 19441001 20171126
YBCG  -28.164 +153.505 +0006.4 19900201 20171126
YAMB  -27.641 +152.712 +0027.7 20040706 20171126
YBHM  -20.358 +148.952 +0004.6 20040706 20171126
YCIN  -17.581 +123.828 +0091.4 20040706 20171126
YPGV  -12.269 +136.818 +0058.5 20040706 20171126
YTEF  -21.715 +122.229 +0295.7 20040706 20171126
YTNK  -19.634 +134.183 +0376.7 20040706 20171126
YTRE  -31.889 +152.514 +0011.6 20040706 20171126
YWGT  -36.416 +146.307 +0153.6 20040706 20171126
YPJT  -32.100 +115.883 +0031.0 19900206 20171126
YPPH  -31.940 +115.967 +0020.4 19471231 20171126
YPEA  -31.668 +116.015 +0045.4 19401101 20171126
YPKG  -30.789 +121.462 +0366.7 19390321 20171126
YPCD  -32.133 +133.700 +0016.0 19390320 20171126
YPWR  -31.144 +136.817 +0167.0 19490331 20171126
YPAD  -34.945 +138.531 +0006.1 19550215 20171126
APAD  -34.950 +138.533 +0006.0 19550215 19900919
YPLC  -34.605 +135.880 +0011.0 19510102 20171126
YMMI  -28.705 +121.891 +0467.9 19460101 20140610
YSDU  -32.217 +148.575 +0285.0 19561231 20171126
YSNW  -34.949 +150.537 +0121.9 19551130 20171126
YSRI  -33.601 +150.781 +0020.4 19391130 20171126
YSCN  -34.040 +150.687 +0070.1 19421231 20171126
YSBK  -33.924 +150.988 +0008.8 19680701 20171126
YSSY  -33.946 +151.177 +0006.4 19430923 20171126
YWLM  -32.795 +151.834 +0009.4 19420909 20171126
YCFS  -30.321 +153.116 +0005.0 19421201 20171126
YPAL  -34.941 +117.802 +0069.0 19650411 20171126
YMMG  -37.733 +140.783 +0069.0 19410831 20171126
YSWL  -37.067 +142.733 +0235.0 19980301 20171126
YMEN  -37.728 +144.902 +0086.0 19471231 20171126
YMLV  -37.867 +144.750 +0020.0 19410824 20171126
YMML  -37.673 +144.843 +0132.3 19730101 20171126
YMMB  -37.976 +145.102 +0015.2 19710731 20171126
YMAV  -38.039 +144.469 +0010.7 20040713 20171126
YMAY  -36.068 +146.958 +0164.3 19900201 20171126
YMES  -38.099 +147.149 +0007.0 19440101 20171126
YSWG  -35.165 +147.466 +0220.7 19410817 20171126
YSCM  -36.233 +149.117 +0778.0 19730930 20171126
YSCB  -35.307 +149.195 +0574.9 19390228 20171126
YMWY  -42.483 +146.717 +0091.0 19900201 20171126
YMDV  -42.450 +147.467 +0462.0 19900201 20171126
YMLT  -41.545 +147.214 +0171.3 19390331 20171126
YMHB  -42.836 +147.510 +0004.0 19580531 20171126
YSNF  -29.042 +167.939 +0113.1 19471201 20171126
YMMQ  -54.499 +158.937 +0008.3 19730101 20171126
KM89  +34.100 -093.066 +0000.0 19720103 19820930
YBDV  -25.898 +139.348 +0047.9 20010915 20171126
YTIB  -29.451 +142.058 +0178.0 20010915 20171126
YTGM  -27.986 +143.811 +0132.0 20010705 20171126
YFRT  -30.833 +128.117 +0160.0 19930501 20171126
YCMM  -34.250 +135.717 +0058.0 20071016 20171126
YWHA  -33.059 +137.514 +0012.5 19920801 20171126
YPED  -34.703 +138.621 +0020.4 19721117 20171126
YPPF  -34.793 +138.633 +0017.4 19390331 20171126
YNAR  -34.702 +146.512 +0144.5 19691231 20171126
WIAA  +05.874 +095.340 +0113.0 19490101 20171126
WBGY  +01.217 +111.450 +0011.0 20040706 20171126
WITM  +05.227 +096.950 +0027.4 19770901 20171126
WITT  +05.524 +095.420 +0019.8 19600201 20171126
WITC  +04.250 +096.117 +0090.0 19810201 20171126
WIMM  +03.558 +098.672 +0034.7 19460201 20171126
WIMS  +01.556 +098.889 +0013.1 19530101 20171126
WIMB  +01.166 +097.705 +0006.1 19790601 20171126
WIKN  +00.923 +104.532 +0018.0 19570630 20171126
WIBB  +00.461 +101.445 +0031.1 19560103 20171126
WION  +03.909 +108.388 +0002.1 19730109 20171126
WIMG  -00.875 +100.352 +0002.7 19480101 20171126
WIPT  -00.787 +100.281 +0005.5 20060710 20150307
WIBJ  -00.350 +102.333 +0018.6 19570630 20171126
WIKS  -00.479 +104.579 +0030.0 19570630 20171126
WIPA  -01.638 +103.644 +0025.0 19511113 20171126
WIPH  -02.767 +101.367 +0782.0 19801001 20171126
WIPP  -02.898 +104.701 +0014.9 19480201 20171126
WIPK  -02.162 +106.139 +0033.2 20070812 20080426
WIKK  -02.170 +106.130 +0034.0 19520901 20171126
WIKD  -02.746 +107.755 +0051.0 19490106 20171126
WIPL  -03.864 +102.339 +0015.2 19570630 20171126
WIAG  -04.450 +105.183 +0019.0 19491201 20050219
WIIT  -05.242 +105.179 +0088.0 19730101 20171126
WBSB  +04.944 +114.928 +0022.3 19810101 20171126
WBGG  +01.485 +110.347 +0027.1 19490112 20171126
WBGS  +02.262 +111.985 +0037.2 19610831 20171126
WBGB  +03.124 +113.020 +0022.6 19490108 20171126
WBGR  +04.322 +113.987 +0018.0 19490111 20171126
WBKL  +05.301 +115.250 +0030.8 19490329 20171126
WBKK  +05.937 +116.051 +0003.0 19490120 20171126
WBKT  +06.917 +116.833 +0005.0 19890614 20171126
WBKW  +04.313 +118.122 +0017.4 19790702 20171126
WBKS  +05.901 +118.059 +0014.0 19490112 20171126
WRLB  +03.733 +115.683 +0550.0 19821001 20171126
WAQQ  +03.333 +117.567 +0006.0 19480101 20171126
WRLG  +02.850 +117.333 +0050.0 19881001 20171126
WRLK  +02.155 +117.432 +0018.0 19950801 20160325
WIOI  +01.083 +109.667 +0038.0 19520114 20050217
WIOS  +00.064 +111.473 +0029.9 19510101 20171126
WIOO  -00.151 +109.404 +0003.0 19480101 20171126
WRBM  -00.950 +114.900 +0060.0 19510101 20171126
WRLS  -00.485 +117.157 +0010.0 19790601 20171126
WIOK  -01.817 +109.963 +0014.0 19801001 20171126
WALL  -01.268 +116.894 +0003.7 19471101 20171126
WARS  -06.973 +110.375 +0003.0 20070704 20150304
WARJ  -07.788 +110.432 +0106.7 20061121 20120924
WAHQ  -07.500 +110.750 +0127.4 20061122 20171106
WRBI  -02.705 +111.673 +0025.0 19520101 20171126
WRBP  -02.225 +113.943 +0026.0 19771001 20171126
WAOO  -03.442 +114.763 +0020.1 19490103 20171126
WRBK  -03.400 +116.217 +0018.0 19460801 20171126
WIRR  -06.300 +106.567 +0046.0 19521101 20171126
WIII  -06.150 +106.717 +0000.0 19851201 19900701
WIID  -06.150 +106.850 +0005.0 19490101 19870330
WIIH  -06.267 +106.891 +0026.0 19460101 20060718
WIII  -06.126 +106.656 +0010.4 19850402 20171126
WIHH  -06.267 +106.891 +0025.6 20050105 20171126
WIIK  -06.550 +107.667 +0110.0 19510208 20050219
WIIB  -06.901 +107.576 +0740.0 19500403 20171126
WICC  -06.901 +107.576 +0742.5 20071016 20130224
WIAM  -07.346 +108.247 +0359.0 19420101 20050219
WAHL  -07.733 +109.017 +0006.0 19510301 20171126
WIIS  -06.973 +110.375 +0003.0 19490101 20160325
WRSQ  -07.516 +110.757 +0132.0 19610106 20050219
WIIJ  -07.788 +110.432 +0109.0 19490101 20050219
WIAR  -07.616 +111.434 +0113.0 19560102 20050218
WRSP  -07.217 +112.717 +0003.0 19490101 20171126
WRSJ  -07.380 +112.787 +0003.0 19640909 20171126
WARR  -07.380 +112.787 +0002.7 20050228 20171126
WRSS  -07.217 +113.717 +0003.0 19801001 20171126
WIAS  -07.926 +112.714 +0539.0 19491001 20050219
YPXM  -10.451 +105.690 +0279.2 19521001 20171126
YPCC  -12.188 +096.834 +0003.0 19490103 20171126
WAMH  +03.683 +125.528 +0004.9 19460601 20171126
WAMM  +01.549 +124.926 +0080.5 19471001 20171126
WAMI  +01.017 +120.800 +0002.0 19490301 20171126
WAMG  +00.637 +122.850 +0032.0 19510101 20171126
WAMW  -01.039 +122.772 +0017.1 19460701 20171126
WAMP  -01.417 +120.658 +0053.0 19490301 20171126
WAAS  -02.529 +121.357 +0434.0 19990103 20050915
WAWM  -02.550 +120.367 +0050.0 19830701 20171126
WAAU  -04.082 +122.417 +0051.0 19461101 20171126
WAAA  -05.062 +119.554 +0014.3 19470201 20171126
WAAB  -05.467 +122.617 +0002.0 19800501 20171126
WADD  -08.748 +115.167 +0004.3 20050104 20171126
WRRR  -08.749 +115.167 +0001.0 19490101 20171126
WADL  -08.750 +116.267 +0096.0 19621004 20171126
WRRS  -08.489 +117.412 +0005.0 19620201 20171126
WRRB  -08.540 +118.687 +0022.0 19820101 20171126
WRKC  -08.641 +122.237 +0003.0 19750701 20171126
WRKL  -08.267 +122.967 +0009.0 19830502 20171126
WRKM  -08.217 +124.567 +0012.0 19460101 20171126
WRRW  -09.669 +120.302 +0012.0 19470101 20171126
WRKK  -10.172 +123.671 +0105.0 19461101 20171126
WATT  -10.172 +123.671 +0102.1 20080713 20171126
WRKR  -10.733 +123.067 +0001.0 19460601 20171126
WATL  -08.267 +123.000 +0003.1 20120625 20140905
WRKS  -10.500 +121.833 +0026.0 19801001 20171126
WPOC  -09.200 +124.367 +0005.0 19601003 20000229
WPDL  -08.547 +125.525 +0007.6 19570630 20110419
WPEC  -08.486 +126.399 +0541.6 19601003 19990905
WAMA  +01.817 +127.833 +0008.0 19830502 20171126
WAMT  +00.831 +127.381 +0014.9 19510101 20171126
WAPH  -01.617 +124.550 +0003.0 19510101 20171126
WASS  -00.926 +131.121 +0003.0 19570630 20171126
WASR  -00.892 +134.049 +0007.0 19570630 20171126
WABB  -01.190 +136.108 +0014.0 19441104 20171126
WABO  -01.867 +136.233 +0003.0 19770521 20171126
WAJI  -01.833 +138.717 +0003.0 19440517 20171126
WAPN  -02.083 +126.000 +0002.0 19510101 20171126
WASF  -02.883 +132.250 +0130.0 19570630 20171126
WABI  -03.368 +135.496 +0006.1 19741202 20171126
WAJW  -04.103 +138.957 +1549.9 19570630 20171126
WAJJ  -02.577 +140.516 +0088.1 19440531 20171126
WAPR  -03.250 +127.083 +0020.0 19830701 20171126
WAPA  -03.350 +128.883 +0010.0 19801001 20171126
WAPP  -03.710 +128.089 +0010.1 19490101 20171126
WASK  -03.645 +133.696 +0005.8 19570630 20171126
WABT  -03.917 +136.367 +1770.0 19570702 20171126
WABN  -04.717 +136.433 +0003.0 19570701 20171126
WAKT  -06.100 +140.300 +0016.0 19440424 20171126
WAPI  -07.983 +131.300 +0024.0 19540401 20171126
WAKK  -08.520 +140.418 +0003.0 19421121 20171126
RPUO  +20.451 +121.980 +0088.7 19490101 20070202
RPUQ  +17.555 +120.356 +0004.9 19490101 20171126
RPLI  +18.178 +120.532 +0007.6 19450331 20171126
RPUA  +18.367 +121.633 +0003.0 19450804 20171126
RPUT  +17.638 +121.731 +0021.3 19490101 20171126
RPUI  +15.333 +119.967 +0005.0 19490104 20171126
RPUG  +16.083 +120.350 +0002.0 19450119 20171126
RPUF  +14.983 +120.483 +0046.0 19450419 20030222
RPLC  +15.186 +120.560 +0147.5 19450214 20171126
RPUB  +16.375 +120.620 +1295.7 19490101 20171126
RPUR  +15.730 +121.500 +0032.9 19490101 20051007
RPUM  +13.217 +120.600 +0004.0 19841128 19850111
RPLB  +14.800 +120.267 +0019.0 19450209 20171126
RPLB  +14.794 +120.271 +0019.5 20000101 20071231
RPLS  +14.500 +120.900 +0004.0 19460930 19991231
RPLS  +14.495 +120.904 +0002.4 20000101 20171126
RPLL  +14.509 +121.020 +0022.9 19450331 20171126
RPAF  +14.517 +121.017 +0023.0 19730620 19850916
RPUK  +13.417 +121.183 +0041.0 19490112 20171126
RPUL  +13.955 +121.125 +0371.9 20020601 20020601
RPUW  +13.361 +121.826 +0009.8 19450725 19910314
RPLJ  +14.700 +122.333 -0999.9 20020721 20050225
RPUD  +14.129 +122.980 +0003.0 19740201 20171126
RPUN  +13.585 +123.270 +0043.3 19840924 19910106
RPLP  +13.157 +123.746 +0020.1 19450503 20171126
RPUV  +13.576 +124.206 +0036.9 19490102 20171126
RPVV  +12.121 +120.100 +0045.1 20161113 20161113
RPUH  +12.362 +121.047 +0004.3 19450717 20171126
RPMB  +14.800 +120.267 +0018.3 20160517 20160517
RPVK  +11.683 +122.383 +0006.0 20050914 20171108
RPVK  +11.683 +122.367 +0007.0 19841210 19850111
RPVR  +11.598 +122.752 +0003.0 19490126 20171126
RPVJ  +12.369 +123.629 +0007.9 19490104 20171126
RPVC  +12.067 +124.533 +0003.0 20101030 20171109
RPVC  +12.083 +124.550 +0003.0 19841210 19850111
RPVF  +12.502 +124.636 +0001.8 19490101 20171126
RPVY  +11.783 +124.883 +0005.0 19730101 20171126
RPVA  +11.228 +125.028 +0003.0 19441022 20171124
RPVW  +11.667 +125.450 +0003.0 19590101 20171126
RPVG  +11.036 +125.742 +0002.1 19740103 20171126
RPVP  +09.742 +118.759 +0021.6 19450331 20171126
RPLO  +10.850 +121.000 +0004.0 19490106 20171126
RPVI  +10.713 +122.541 +0008.2 19450602 20160509
RPVB  +10.650 +122.933 +0006.0 19840926 19850111
RPVD  +09.334 +123.300 +0004.6 19490101 20171126
RPVT  +09.664 +123.853 +0011.6 19730101 20171126
RPVN  +11.160 +123.950 +0015.0 20110404 20170602
RPVM  +10.308 +123.979 +0009.4 19650731 20171126
RPSM  +10.133 +124.867 +0072.0 19730727 20171126
RPMS  +09.783 +125.483 +0055.0 19490102 20171126
RPMW  +09.072 +126.171 +0004.9 19841210 19850111
RPMG  +08.601 +123.334 +0003.7 19590101 20171126
RPMP  +07.827 +123.458 +0001.5 20050726 20050726
RPWP  +07.833 +123.450 +0002.0 19840926 19900921
RPMI  +08.130 +124.215 +0396.2 20050203 20050203
RPWI  +08.167 +123.850 +0010.0 19840926 19850111
RPWM  +07.617 +124.050 +0008.0 19440914 19840926
RPMC  +07.167 +124.217 +0062.0 19490101 20171126
RPWC  +07.233 +124.250 +0017.0 19840912 19850111
RPML  +08.483 +124.650 +0006.0 19490101 20160215
RPMY  +08.150 +125.133 +0627.0 19490101 20171126
RPME  +08.950 +125.483 +0046.0 19810101 20171126
RPMD  +07.126 +125.646 +0029.3 19740601 20171126
RPMJ  +06.050 +121.000 +0013.0 19490101 19900921
RPMZ  +06.922 +122.060 +0010.1 19450312 20171126
RPMA  +06.367 +124.751 +0200.9 19840926 19850111
RPMB  +14.800 +120.267 +0018.3 20160706 20171126
RPMB  +06.050 +125.100 +0133.0 19730101 20171024
C7P   +50.000 -145.000 +0000.0 19730101 19810624
DB20  +47.400 -124.500 +0003.0 19790914 19970303
EQAA  +45.107          +0159.0 20010922 20030816
EQAC  +45.300 +020.800 +0401.0 20010922 20071231
EQAE  +48.550 +007.767 +0139.0 20011108 20020425
EQAK  +51.183 +006.213 +0067.0 20011015 20020306
EQAR  +42.427 +021.150 +0657.0 20010922 20071212
EQAU  +50.450 +006.107 +0564.0 20011013 20020503
EQAV  +47.133 +020.200 +0089.0 20020226 20050531
EQAB  +42.217 +020.750 +0464.0 20011127 20020612
EQAT  +43.867 +018.300 +0494.0 20011126 20020612
K8S0  +48.600 -113.117 +1419.2 20140731 20150930
KDVO  +38.150 -122.550 +0001.2 20140731 20161231
KEIK  +40.017 -105.050 +1564.2 20140731 20161231
KLDJ  +40.617 -074.250 +0007.0 20140731 20161231
KE16  +37.082 -121.597 +0086.3 20140731 20171126
KDYA  +32.464 -087.954 +0034.1 20140731 20171126
KFWB  +36.699 -093.402 +0411.2 20140731 20171126
KSJS  +37.751 -082.637 +0372.5 20140731 20171126
KCBK  +39.428 -101.046 +0971.1 20020902 20041231
K5T6  +31.883 -106.717 +1253.3 20040102 20061115
KONT  +34.056 -117.600 +0275.8 19680101 20041231
KFLG  +35.144 -111.666 +2139.1 19510101 19761231
KTRM  +33.627 -116.159 -0036.0 19500509 19540130
KFHU  +31.588 -110.344 +1432.0 19710101 19710801
UCC   +36.950 -116.050 +1196.9 19611217 19721231
4CB   +35.267 -117.433 +0864.1 19630701 19701231
KGBN  +32.883 -112.717 +0261.5 19680903 20041231
KNFG  +33.300 -117.350 +0023.8 19660701 19721228
NWF   +33.750 -118.233 +0004.3 19720601 19721229
KP38  +37.612 -114.526 +1333.2 19970902 20041231
KDMW  +39.608 -077.008 +0240.5 20040102 20070713
KDYR  +36.000 -089.409 +0103.0 19490101 19550101
KHKY  +35.743 -081.382 +0362.1 19490101 19550101
KMKL  +35.593 -088.917 +0128.6 19490101 19550101
KAVL  +35.432 -082.538 +0661.4 19480101 19721231
KMCN  +32.685 -083.653 +0110.3 19481201 19721231
NUN   +30.483 -087.350 +0028.0 19481122 19760331
KPAH  +37.056 -088.774 +0125.9 19490901 19650101
MAW   +36.600 -089.983 +0092.0 19500101 19550101
KMAI  +30.836 -085.184 +0034.4 19500101 19550101
KAGS  +33.364 -081.963 +0045.1 19510101 19721231
KSAV  +32.130 -081.210 +0015.5 19650101 19721231
VLA   +38.983 -089.167 +0163.1 19510401 19550101
NDP   +30.533 -087.200 +0039.9 19520102 19731221
KCSV  +35.951 -085.081 +0570.0 19540501 19550101
KLOZ  +37.087 -084.077 +0369.1 19541011 19650101
KOZR  +31.267 -085.717 +0091.7 19710101 19710101
KNRB  +30.400 -081.417 +0004.3 19550705 19721231
KNPA  +30.350 -087.317 +0009.1 19590101 19721231
KHSV  +34.644 -086.786 +0196.3 19580901 19721231
KMMT  +33.967 -080.800 +0076.8 19590206 20041231
KHTS  +38.365 -082.555 +0255.4 19611201 19721231
KNMM  +32.550 -088.567 +0096.6 19610801 19721231
SGH   +39.850 -083.833 +0323.1 19611006 19701231
KHUF  +39.452 -087.309 +0180.7 19611003 20041231
KGSP  +34.884 -082.221 +0296.0 19621015 19721231
KBKW  +37.784 -081.123 +0766.3 19630515 19851231
MKF   +32.367 -084.800 +0134.1 19640302 19650722
KTOI  +31.861 -086.012 +0121.0 19690409 19701219
KCKL  +32.900 -087.250 +0138.1 19831101 19831231
KGGG  +32.385 -094.712 +0113.7 19500901 19550101
KCLL  +30.589 -096.365 +0100.0 19510801 19550101
KFLP  +36.291 -092.590 +0219.2 19510701 20041231
KSLN  +38.800 -097.650 +0390.8 19520101 19550101
KIAB  +37.617 -097.267 +0417.9 19710101 19710101
KDFW  +32.898 -097.019 +0181.7 19530501 19721231
KICT  +37.648 -097.430 +0408.4 19540101 19721231
KGVW  +38.844 -094.560 +0332.2 19710101 19710101
KPOE  +31.050 -093.183 +0100.6 19571101 19590504
KARA  +30.033 -091.883 +0007.9 19610101 19641016
KLCH  +30.125 -093.228 +0002.7 19640101 19721231
KTBN  +37.750 -092.150 +0353.3 19710101 19710101
KJAN  +32.321 -090.078 +0100.9 19640101 19721231
KCOU  +38.817 -092.218 +0273.7 19691101 19721231
KMCI  +39.297 -094.731 +0312.4 19721001 19721231
KSEP  +32.215 -098.178 +0402.6 19831101 19831231
KQCA  +40.161 -113.351 +1310.6 20060802 20171125
KW39  +48.608 -123.159 +0000.0 20040102 20041231
KBGM  +42.207 -075.980 +0499.3 19480101 19721231
KJST  +40.316 -078.834 +0696.2 19480926 19510701
E4C8  +37.864 -103.823 +1336.9 19520301 19540121
KBLM  +40.183 -074.067 +0025.9 19550101 19710801
KSCH  +42.850 -073.950 +0115.2 19500101 19771201
KBFD  +41.800 -078.633 +0655.3 19570701 19721231
KFIT  +42.552 -071.756 +0106.1 19550101 19591231
BLM   +40.183 -074.117 +0050.0 19630101 19631129
KGLR  +45.013 -084.701 +0404.8 19980302 20041231
KP75  +45.950 -086.230 +0178.0 19980902 20041231
SYCJ  +06.500 -058.250 +0029.0 19490101 19490513
MBLB  +08.967 -079.550 +0009.1 19490101 19671230
MBFS  +09.367 -079.900 +0004.0 19450501 19570718
MBHO  +08.917 -079.600 +0015.8 19541213 19680101
MBFS  +09.367 -079.950 +0009.1 19650401 19710701
MCGU  +10.683 -061.617 +0013.1 19450301 19550831
TISX  +17.700 -064.813 +0016.8 19510301 19610701
TJNR  +18.255 -065.641 +0011.6 19470701 19721201
TIST  +18.336 -064.980 +0003.4 19530101 19610701
TJSJ  +18.433 -066.011 +0002.4 19550524 19951231
MKPA  +17.133 -061.783 +0018.9 19580101 19700213
MSSO  +18.500 -069.750 +0035.1 19650514 19660918
MKJP  +17.900 -077.283 +0004.9 19490101 19490930
MNMG  +12.133 -086.200 +0063.1 19421001 19460529
MNCT  +12.483 -087.183 +0004.0 19450401 19451201
MHCT  +16.017 -085.950 +0002.1 19450501 19451201
MHIC  +17.400 -083.933 +0011.0 19480701 19490101
MWCR  +19.300 -081.367 +0001.8 19660201 19721231
MGTE  +23.517 -075.783 +0018.9 19450401 19450623
MYGM  +26.617 -078.367 +0006.1 19510122 19701231
MYEM  +25.267 -076.300 +0010.1 19520201 19701231
MBJT  +21.433 -071.133 +0003.0 19541115 19701231
MYSM  +24.067 -074.517 +0009.1 19550201 19641216
KMCF  +27.850 -082.517 +0004.3 19710101 19710101
